runner_id,season,player_name,sprint_speed,bolts,jump_time,accel_phase,top_speed_phase,total_90,seconds_since_hit_005,seconds_since_hit_010,seconds_since_hit_015,seconds_since_hit_020,seconds_since_hit_025,seconds_since_hit_030,seconds_since_hit_035,seconds_since_hit_040,seconds_since_hit_045,seconds_since_hit_050,seconds_since_hit_055,seconds_since_hit_060,seconds_since_hit_065,seconds_since_hit_070,seconds_since_hit_075,seconds_since_hit_080,seconds_since_hit_085,seconds_since_hit_090,SB,CS,Name,primary_lead,secondary_lead,lead_gain,sb_attempts,era,speed_capped,real_sb_pct,expected_sb_pct,sb_residual,pct_speed,pct_jump,accel_gap,dist_to_top_speed_ft,expected_dist_to_top,accel_topspeed_gap,accel_topspeed_premium,n_attempts,n_success,two_strike_share,avg_pop_faced,avg_pickoff_rate_faced,weak_arm_share,avg_pre_release_velocity,avg_post_release_distance,y,z_sb_residual,z_accel_gap,z_lead_gain,z_primary_lead,z_jump,z_speed_cap,z_pre_rel_vel,z_post_rel_dist,z_accel_top,SSSI_v7,rank_v7
543760,2024,Marcus Semien,28.5,2.0,1.77,1.22,2.14,3.91,0.55,0.86,1.12,1.35,1.57,1.77,1.97,2.16,2.34,2.53,2.7,2.88,3.05,3.22,3.39,3.56,3.73,3.91,8,3,Marcus Semien,12.177804233,15.796666667,3.618862434,11,post_2023,28.0,0.743054225406068,0.769388336829806,-0.026334111423737983,80.64516129032258,71.57258064516128,-9.072580645161295,55.0,65.69104319853454,-10.691043198534544,15.642570805842153,0.0,0.0,0.55,1.95,0.02,0.2,2.7837403338461537,52.24049999999999,0,-0.4433044056370912,-0.4046016559898321,-0.14070801391475696,0.444807464260294,-0.03999578468272174,0.5261004740287265,-0.14070801386139972,0.0123021836035278,1.282865464856749,-0.20718569305454182,498
595879,2021,Javier Báez,28.5,2.0,1.8,1.24,2.17,3.97,0.56,0.88,1.14,1.37,1.59,1.8,2.0,2.2,2.38,2.56,2.74,2.92,3.09,3.26,3.44,3.61,3.78,3.97,18,5,Javier Báez,10.957180952,15.654114286,4.696933333,23,pre_2023,28.0,0.7817452716606103,0.769388336829806,0.012356934830804245,82.71604938271605,57.71604938271605,-25.0,65.0,65.69104319853454,-0.691043198534544,1.01109797820796,2.0,1.0,1.0,1.9649999999999999,0.0025906735751295338,0.0,3.6130256407692305,51.80231249999999,1,0.02016861047889698,-1.2450365522464795,1.221972826301237,-1.0328494359147187,-0.7421826479385091,0.5261004740287265,1.221972825837865,-0.1379583979736274,0.04713284017568978,-0.2086089392537263,499
807712,2025,Luke Keaschall,28.7,1.0,1.78,1.23,2.1399999999999997,3.92,0.55,0.86,1.12,1.35,1.57,1.78,1.97,2.17,2.35,2.53,2.71,2.89,3.06,3.23,3.4,3.57,3.74,3.92,14,3,Luke Keaschall,11.835692884,14.971191011,3.135498127,17,post_2023,28.0,0.8131303457498675,0.773439578021291,0.03969076772857649,83.23586744639377,63.060428849902536,-20.175438596491233,65.0,66.03096748051814,-1.030967480518143,1.580913197387235,1.0,0.0,1.0,1.97,0.0,0.0,2.411921636153846,52.86396499999999,1,0.34759563046168374,-0.9904611139844172,-0.7516801499812754,0.0306557736060901,-0.27405807243465086,0.5261004740287265,-0.7516801496962372,0.2260969940282934,0.09525781465192457,-0.20864485368042968,500
641355,2022,Cody Bellinger,28.1,2.0,1.76,1.21,2.17,3.93,0.55,0.85,1.11,1.34,1.55,1.76,1.95,2.14,2.32,2.5,2.68,2.85,3.02,3.19,3.36,3.53,3.72,3.93,14,3,Cody Bellinger,10.205975831,13.195752266,2.989776435,17,pre_2023,28.0,0.8131303457498675,0.7627460375129687,0.05038430823689888,70.03780718336485,84.97164461247637,14.93383742911152,60.0,64.99599471336998,-4.995994713369981,6.607643578218048,1.0,1.0,1.0,2.01,0.02,1.0,2.299828026923077,53.37454499999999,1,0.47569161007786764,0.8621340928630302,-0.9358722637619631,-1.9422401117857087,0.1940665030692074,0.5261004740287265,-0.9358722634070791,0.4011819696190254,0.5198011808765582,-0.21105989533506325,501
677950,2025,Alek Thomas,28.3,0.0,1.75,1.21,2.17,3.92,0.54,0.83,1.09,1.32,1.54,1.75,1.95,2.14,2.32,2.51,2.69,2.86,3.04,3.21,3.38,3.56,3.73,3.92,7,4,Alek Thomas,13.082546667,16.125306667,3.04276,11,post_2023,28.0,0.680554225406068,0.7658238233270325,-0.08526959792096445,73.48927875243665,82.65107212475633,9.161793372319678,60.0,65.34605227615182,-5.346052276151823,7.446343718022639,1.0,1.0,1.0,1.98,0.02,0.0,2.340584615384615,53.232299999999995,0,-1.149281894677619,0.5575632681747907,-0.8689010757456557,1.5400666824737779,0.4281287908211365,0.5261004740287265,-0.8689010754161675,0.3524041828806044,0.5906354118039912,-0.2113218879312342,502
687263,2025,Zach Neto,28.1,0.0,1.83,1.27,2.2,4.03,0.56,0.89,1.16,1.4,1.62,1.83,2.03,2.22,2.41,2.6,2.78,2.96,3.14,3.31,3.49,3.66,3.84,4.03,26,9,Zach Neto,12.751188034,16.712769231,3.961581197,35,post_2023,28.0,0.7472216901624271,0.7627460375129687,-0.015524347350541534,67.34892787524367,30.31189083820663,-37.037037037037045,70.0,64.99599471336998,5.004005286630019,-6.6182382677636316,1.0,1.0,1.0,1.92,0.003105590062111801,0.0,3.0473701515384617,49.09631999999999,0,-0.3138162050455023,-1.880189413364959,0.29248825578867604,1.1389319686709443,-1.4443695111942965,0.5261004740287265,0.29248825567776526,-1.0658808211222162,-0.5972192230016183,-0.2116502221584351,503
694671,2024,Wyatt Langford,29.8,63.0,1.76,1.21,2.0700000000000003,3.83,0.55,0.86,1.12,1.35,1.56,1.76,1.95,2.13,2.31,2.49,2.66,2.83,3.0,3.16,3.33,3.49,3.65,3.83,19,3,Wyatt Langford,11.553990909,14.830090909,3.2761,22,post_2023,28.0,0.8477358372776699,0.8044216620101601,0.0433141752675098,97.98387096774194,78.0241935483871,-19.959677419354833,70.0,67.80998483429397,2.190015165706029,-4.204751048058014,1.0,1.0,1.0,1.92,0.02,0.0,2.520076923076923,54.06912,1,0.3909997712967142,-0.9790761420386792,-0.5739594837307502,-0.31036579597323044,0.1940665030692074,0.5261004740287265,-0.573959483513104,0.6393613869893388,-0.39338294952625336,-0.2119002361660795,504
593871,2017,Jorge Polanco,28.4,13.0,1.78,1.2349999999999999,2.15,3.9299999999999997,0.545,0.855,1.11,1.35,1.57,1.78,1.98,2.17,2.355,2.535,2.71,2.885,3.06,3.225,3.395,3.565,3.745,3.9299999999999997,13,5,Jorge Polanco,12.317263158,16.305280702,3.988017544,18,pre_2023,28.0,0.7342985915868299,0.7675452391173305,-0.03324664753050066,79.38775510204081,59.48979591836735,-19.897959183673464,70.0,65.51918106739305,4.480818932606951,-6.398643078746487,0.0,0.0,0.55,1.95,0.02,0.2,3.067705803076923,51.78029999999999,0,-0.5261084202231753,-0.9758194839545021,0.32590377936473836,0.6136330519947941,-0.27405807243465086,0.5261004740287265,0.32590377924115616,-0.14550679004772243,-0.5786728372420812,-0.21225511686068393,505
666969,2021,Adolis García,28.4,3.0,1.78,1.22,2.1500000000000004,3.93,0.56,0.87,1.13,1.36,1.58,1.78,1.98,2.17,2.35,2.53,2.71,2.88,3.05,3.22,3.39,3.57,3.74,3.93,16,5,Adolis García,11.242551724,15.234626437,3.992074713,21,pre_2023,28.0,0.7649564464037341,0.7675452391173305,-0.002588792713596466,80.1440329218107,70.88477366255144,-9.259259259259267,60.0,65.51918106739305,-5.519181067393049,7.88143200347457,4.0,3.0,1.0,1.9675,0.0,0.25,3.0708267023076923,52.244994999999996,0,-0.15886354537132105,-0.41445204155308407,0.33103203805991954,-0.687386509786841,-0.27405807243465086,0.5261004740287265,0.3310320379343928,0.01384358155346971,0.6273817322382568,-0.2122568224097503,506
545361,2019,Mike Trout,29.2,24.0,1.7,1.17,2.08,3.78,0.53,0.81,1.05,1.29,1.5,1.7,1.9,2.08,2.26,2.43,2.6,2.77,2.94,3.11,3.27,3.44,3.6,3.78,11,2,Mike Trout,11.370782123,13.882497207,2.511715084,13,pre_2023,28.0,0.8271593114720605,0.7856971146381122,0.04146219683394825,93.72549019607843,96.96078431372548,3.235294117647058,75.0,66.8586116337311,8.141388366268899,-13.914656127535753,2.0,0.0,1.0,1.96,0.02,0.0,1.932088526153846,55.801199999999994,1,0.3688152579925859,0.244842376277591,-1.540141467262162,-0.5321539029342895,1.598440229580782,0.5261004740287265,-1.5401414666781388,1.23331568312549,-1.2134539451545931,-0.2123212661053024,507
668227,2024,Randy Arozarena,28.1,4.0,1.77,1.23,2.15,3.92,0.54,0.86,1.12,1.35,1.57,1.77,1.97,2.16,2.34,2.53,2.7,2.88,3.05,3.22,3.39,3.56,3.73,3.92,20,10,Randy Arozarena,12.430134259,16.300222222,3.870087963,30,post_2023,28.0,0.6825390744713453,0.7627460375129687,-0.08020696304162334,69.95967741935483,71.57258064516128,1.6129032258064484,55.0,64.99599471336998,-9.995994713369981,13.220584501208888,1.0,0.0,1.0,1.91,0.0,0.0,2.9769907407692306,50.450739999999996,0,-1.0886375109205693,0.15923441365070376,0.1768408738800779,0.7502720657012704,-0.03999578468272174,0.5261004740287265,0.17684087381302038,-0.6014313858924749,1.0783113828156468,-0.21237652563907228,508
516782,2019,Starling Marte,29.0,45.0,1.74,1.19,2.09,3.83,0.55,0.84,1.09,1.32,1.54,1.74,1.94,2.12,2.31,2.48,2.66,2.83,2.99,3.16,3.33,3.49,3.66,3.83,25,6,Starling Marte,12.167531646,14.724164557,2.556632911,31,pre_2023,28.0,0.8024685446249191,0.7804290542248511,0.02203949040006803,90.88235294117646,83.43137254901961,-7.4509803921568505,65.0,66.53135395274523,-1.531353952745235,2.5096535381202916,1.0,1.0,1.0,2.03,0.02,1.0,1.9666407007692306,56.22085,1,0.13615418512255273,-0.3190354126429767,-1.4833653662712043,0.43237171991601,0.6621910785730656,0.5261004740287265,-1.4833653657087107,1.3772194984074277,0.17369658513124697,-0.2127161766462712,509
545361,2017,Mike Trout,29.3,22.0,1.7,1.18,2.08,3.78,0.52,0.8,1.05,1.28,1.49,1.7,1.89,2.07,2.25,2.43,2.6,2.77,2.94,3.1,3.27,3.43,3.6,3.78,22,4,Mike Trout,11.370782123,13.882497207,2.511715084,26,pre_2023,28.0,0.835124761499906,0.7885136677280089,0.046611093771897094,95.61224489795919,95.61224489795919,0.0,70.0,67.02034048407435,2.979659515925647,-5.197317233082816,0.0,0.0,0.55,1.95,0.02,0.2,1.932088526153846,55.706624999999995,1,0.4304929592830071,0.07412708238420798,-1.540141467262162,-0.5321539029342895,1.598440229580782,0.5261004740287265,-1.5401414666781388,1.2008846016759749,-0.4772122694750837,-0.21468926067092942,510
607208,2021,Trea Turner,30.6,147.0,1.75,1.19,2.0,3.75,0.56,0.87,1.12,1.34,1.56,1.75,1.94,2.12,2.29,2.46,2.63,2.79,2.96,3.11,3.27,3.43,3.59,3.75,32,5,Trea Turner,11.411938596,14.986748538,3.574809942,37,pre_2023,28.0,0.8544968477737401,0.8362019128148379,0.01829493495890222,99.8971193415638,86.31687242798354,-13.580246913580254,70.0,69.00754946945696,0.9924505305430387,-2.184465542661626,4.0,2.0,1.0,1.9775,0.0,0.25,2.7498538015384613,57.485924999999995,1,0.09129883556924596,-0.6424556327238202,-0.19639033208868295,-0.4823308762380472,0.4281287908211365,0.5261004740287265,-0.19639033201421113,1.8110312918490934,-0.22275537569285064,-0.21475910070422086,511
642715,2025,Willy Adames,28.0,0.0,1.82,1.26,2.1899999999999995,4.01,0.56,0.87,1.14,1.38,1.61,1.82,2.02,2.21,2.4,2.59,2.77,2.95,3.13,3.31,3.48,3.66,3.83,4.01,12,4,Willy Adames,12.117182741,16.055908629,3.938725888,16,post_2023,28.0,0.756612743166528,0.7613896674892029,-0.004776924322674847,64.42495126705653,36.35477582846004,-28.070175438596486,75.0,64.8190659418294,10.180934058170607,-13.107427366085428,0.0,0.0,0.55,1.95,0.02,0.2,3.0297891446153846,49.958999999999996,0,-0.18507477651370013,-1.4070391038677916,0.26359916166656827,0.37142055828606396,-1.2103072234423673,0.5261004740287265,0.2635991615666122,-0.7700558637352949,-1.1452776974277714,-0.21493858905574592,512
691023,2023,Jordan Walker,28.5,4.0,1.75,1.21,2.13,3.88,0.54,0.85,1.1,1.33,1.55,1.75,1.95,2.14,2.32,2.5,2.68,2.85,3.02,3.19,3.36,3.53,3.7,3.88,7,4,Jordan Walker,12.135899642,16.216734767,4.080835125,11,post_2023,28.0,0.680554225406068,0.769388336829806,-0.08883411142373798,79.09441233140655,85.0674373795761,5.973025048169561,60.0,65.69104319853454,-5.691043198534544,8.326834392025058,0.0,0.0,0.55,1.95,0.02,0.2,3.1391039423076923,52.79624999999999,0,-1.1919805545496733,0.3893029796755478,0.4432251349279187,0.39407878408189145,0.4281287908211365,0.5261004740287265,0.4432251347598482,0.2028765797501657,0.6649991525162194,-0.21569785272931735,513
676356,2024,Jonny DeLuca,29.8,44.0,1.74,1.2,2.0700000000000003,3.81,0.54,0.85,1.1,1.33,1.54,1.74,1.93,2.11,2.29,2.47,2.64,2.81,2.97,3.14,3.3,3.47,3.63,3.81,16,6,Jonny DeLuca,12.879237209,16.523623256,3.644386047,22,post_2023,28.0,0.7366247261665587,0.8044216620101601,-0.06779693584360136,97.98387096774194,87.80241935483872,-10.181451612903217,65.0,67.80998483429397,-2.809984834293971,5.395070710944426,2.0,2.0,1.0,1.96,0.0,0.0,2.803373882307692,55.77964,0,-0.9399800489923212,-0.4631129462355474,-0.10844618545760308,1.2939451901502637,0.6621910785730656,0.5261004740287265,-0.10844618541647978,1.2259224595880713,0.4173907216189612,-0.2157088441849944,514
680574,2023,Matt McLain,29.0,9.0,1.76,1.21,2.1100000000000003,3.87,0.55,0.86,1.12,1.35,1.56,1.76,1.96,2.15,2.33,2.51,2.68,2.86,3.03,3.2,3.37,3.54,3.7,3.87,14,5,Matt McLain,13.021183486,15.919324159,2.898140673,19,post_2023,28.0,0.7453694836040453,0.7804290542248511,-0.03505957062080578,89.98073217726397,79.09441233140655,-10.886319845857429,85.0,66.53135395274523,18.468646047254765,-30.26726957127939,2.0,2.0,1.0,1.97,0.0027397260273972603,0.0,2.229338979230769,53.987849999999995,0,-0.5478250966635646,-0.5003064078403309,-1.0516998009599532,1.465781905808651,0.1940665030692074,0.5261004740287265,-1.051699800561147,0.6114927748888659,-2.5945492162380788,-0.21692386702455607,515
516782,2016,Starling Marte,28.9,46.0,1.74,1.2,2.0700000000000003,3.81,0.54,0.83,1.08,1.32,1.53,1.74,1.93,2.12,2.3,2.47,2.64,2.81,2.98,3.15,3.31,3.47,3.64,3.81,47,12,Starling Marte,12.167531646,14.724164557,2.556632911,59,pre_2023,28.0,0.795138556351517,0.7779775469014867,0.017161009450030296,90.89068825910931,83.80566801619433,-7.085020242914979,75.0,66.36582512210265,8.634174877897351,-13.846681345738007,0.0,0.0,0.55,1.95,0.02,0.2,1.9666407007692306,53.819024999999996,1,0.0777157478390704,-0.29972495981882086,-1.4833653662712043,0.43237171991601,0.6621910785730656,0.5261004740287265,-1.4833653657087107,0.5536003368691527,-1.2077129882111197,-0.21759449773341166,516
645277,2019,Ozzie Albies,28.6,20.0,1.725,1.185,2.0999999999999996,3.825,0.54,0.83,1.0750000000000002,1.3050000000000002,1.5150000000000001,1.725,1.915,2.105,2.285,2.46,2.6399999999999997,2.8099999999999996,2.9800000000000004,3.1500000000000004,3.3099999999999996,3.4800000000000004,3.6550000000000002,3.825,15,4,Ozzie Albies,11.063531599,14.141936803,3.078405204,19,pre_2023,28.0,0.7870361502707119,0.7713531164644607,0.015683033806251245,83.52941176470588,89.70588235294117,6.17647058823529,75.0,65.86163866957622,9.138361330423777,-13.691888506348004,2.0,2.0,1.0,1.99,0.02,0.5,2.368004003076923,54.779725,1,0.060011346028332906,0.4000380979988482,-0.8238455635511921,-0.9041039254662531,1.0132845102009567,0.5261004740287265,-0.8238455632387885,0.8830377140676673,-1.194639624787311,-0.2182245771567145,517
621020,2022,Dansby Swanson,28.4,9.0,1.79,1.24,2.13,3.92,0.55,0.87,1.13,1.37,1.58,1.79,1.98,2.17,2.36,2.54,2.71,2.89,3.06,3.23,3.4,3.57,3.74,3.92,18,7,Dansby Swanson,12.11732973,15.887378378,3.770048649,25,pre_2023,28.0,0.7296289202165696,0.7675452391173305,-0.03791631890076097,78.35538752362949,67.76937618147448,-10.586011342155004,55.0,65.51918106739305,-10.519181067393049,15.021469544585099,5.0,2.0,1.0,1.9740000000000002,0.0009107468123861566,0.6,2.900037422307692,52.13728799999999,0,-0.5820455654739566,-0.48446016555014715,0.050391253003935814,0.37159849959971863,-0.50812036018658,0.5261004740287265,0.050391252984827925,-0.023090645141567157,1.2304090169784256,-0.21915821940333824,518
660162,2018,Yoán Moncada,28.8,20.0,1.73,1.1949999999999998,2.105,3.835,0.535,0.8200000000000001,1.07,1.3050000000000002,1.52,1.73,1.9249999999999998,2.1100000000000003,2.295,2.47,2.645,2.815,2.9850000000000003,3.15,3.32,3.485,3.6550000000000002,3.835,12,6,Yoán Moncada,12.317113333,16.324573333,4.00746,18,pre_2023,28.0,0.6908203307172647,0.7756477215002997,-0.08482739078303503,87.47433264887063,87.67967145790554,0.20533880903491308,60.0,66.1990296313603,-6.199029631360304,9.72359087175751,6.0,4.0,1.0,2.0033333333333334,0.02,0.5,3.0826615384615383,55.38816,0,-1.1439847756848727,0.08496210197049728,0.35047902975181217,0.6134516774884138,0.8962533663249947,0.5261004740287265,0.3504790296189109,1.0916785286776158,0.7829652363871585,-0.219783979316569,519
668804,2022,Bryan Reynolds,28.2,1.0,1.775,1.23,2.16,3.935,0.545,0.86,1.115,1.3450000000000002,1.565,1.775,1.97,2.16,2.3449999999999998,2.5300000000000002,2.705,2.885,3.0549999999999997,3.23,3.4050000000000002,3.575,3.745,3.935,7,3,Bryan Reynolds,12.508284375,15.25295,2.744665625,10,pre_2023,28.0,0.7259245070998059,0.7642240894589118,-0.03829958235910591,72.96786389413988,77.7882797731569,4.82041587901702,55.0,65.17165682481078,-10.171656824810782,13.810342861817508,4.0,3.0,1.0,1.99,0.02,0.5,2.11128125,52.610625,0,-0.5866366088341582,0.32848377564003084,-1.2456921511428791,0.8448786981933777,-0.1570269285586837,0.5261004740287265,-1.245692150670511,0.13922318832467148,1.128120698355368,-0.22011028695750728,520
607208,2026,Trea Turner,30.0,37.0,1.78,1.21,2.0199999999999996,3.8,0.57,0.89,1.14,1.37,1.58,1.78,1.97,2.15,2.33,2.5,2.67,2.83,2.99,3.16,3.32,3.48,3.64,3.8,11,1,Trea Turner,11.411938596,14.986748538,3.574809942,12,post_2023,28.0,0.8758157415586523,0.8116366331782627,0.06417910838038954,98.75346260387812,62.04986149584487,-36.70360110803325,60.0,68.11697595368338,-8.11697595368338,16.154761885433242,1.0,1.0,1.0,1.88,0.0,0.0,2.7498538015384613,52.733999999999995,1,0.6409370156210248,-1.8625951512841146,-0.19639033208868295,-0.4823308762380472,-0.27405807243465086,0.5261004740287265,-0.19639033201421113,0.1815301898983836,1.3261236682227093,-0.2208022586270577,521
691026,2025,Masyn Winn,28.4,7.0,1.77,1.22,2.13,3.9,0.55,0.86,1.11,1.35,1.56,1.77,1.96,2.16,2.34,2.52,2.7,2.87,3.05,3.22,3.39,3.56,3.72,3.9,9,5,Masyn Winn,13.230986577,16.710003356,3.479016779,14,post_2023,28.0,0.678361452973531,0.7675452391173305,-0.08918378614379951,76.7056530214425,69.88304093567251,-6.82261208576999,85.0,65.51918106739305,19.48081893260695,-27.818755702078075,2.0,2.0,1.0,1.97,0.0,0.5,2.6761667530769233,52.59112,0,-1.1961692445142773,-0.28587858788537585,-0.3174728211576949,1.7197644325389398,-0.03999578468272174,0.5261004740287265,-0.317472821037308,0.13253465283777882,-2.3877546914625882,-0.22162641548525222,522
668930,2025,Brice Turang,28.9,26.0,1.72,1.19,2.1100000000000003,3.83,0.53,0.83,1.08,1.3,1.52,1.72,1.91,2.09,2.28,2.45,2.62,2.8,2.96,3.13,3.3,3.46,3.64,3.83,24,8,Brice Turang,11.467410188,14.791946381,3.324536193,32,post_2023,28.0,0.7537531785539753,0.7779775469014867,-0.024224368347511405,86.8421052631579,94.63937621832359,7.797270955165686,65.0,66.36582512210265,-1.365825122102649,2.190382463548699,2.0,1.0,1.0,1.9449999999999998,0.0,0.0,2.557335533076923,54.243132499999994,0,-0.41803217649302243,0.48556213412087434,-0.5127361706487187,-0.41517831413441403,1.130315654076924,0.5261004740287265,-0.512736170454288,0.6990326908300333,0.14673185727282198,-0.2217509773910331,523
683953,2026,Travis Bazzana,28.3,0.0,1.76,1.22,2.1399999999999997,3.9,0.54,0.85,1.1,1.34,1.55,1.76,1.95,2.14,2.33,2.51,2.68,2.86,3.03,3.2,3.37,3.54,3.72,3.9,8,2,Travis Bazzana,10.678515385,14.095861538,3.417346154,10,post_2023,28.0,0.7925911737664726,0.7658238233270325,0.02676735043944012,75.76177285318559,76.17728531855957,0.415512465373979,55.0,65.34605227615182,-10.346052276151823,14.410682386426608,0.0,0.0,0.55,1.95,0.02,0.2,2.628727810769231,52.149825,1,0.19278836187254927,0.09605223974649181,-0.395424446760053,-1.3701952037108116,0.1940665030692074,0.5261004740287265,-0.3954244466101069,-0.018791533662499083,1.1788236689438,-0.22202967655758166,524
607208,2018,Trea Turner,30.1,121.0,1.73,1.18,2.02,3.75,0.55,0.84,1.09,1.32,1.53,1.73,1.92,2.1,2.28,2.45,2.61,2.78,2.94,3.1,3.26,3.42,3.58,3.75,43,9,Trea Turner,11.411938596,14.986748538,3.574809942,52,pre_2023,28.0,0.8226117123946858,0.8154266416455815,0.007185070749104239,99.28131416837782,87.67967145790554,-11.601642710472277,55.0,68.26857152322842,-13.268571523228417,26.873948159348263,2.0,2.0,1.0,2.0,0.0,0.5,2.7498538015384613,57.792,1,-0.041784210055286514,-0.5380515242411212,-0.19639033208868295,-0.4823308762380472,0.8962533663249947,0.5261004740287265,-0.19639033201421113,1.9159886617106916,2.2314356860048576,-0.22284719984253917,525
668227,2022,Randy Arozarena,28.8,13.0,1.79,1.23,2.14,3.93,0.56,0.87,1.13,1.37,1.59,1.79,1.99,2.18,2.36,2.54,2.72,2.89,3.06,3.23,3.4,3.57,3.74,3.93,32,12,Randy Arozarena,12.430134259,16.300222222,3.870087963,44,pre_2023,28.0,0.7324258695203487,0.7756477215002997,-0.04322185197995099,87.24007561436673,67.76937618147448,-19.470699432892246,60.0,66.1990296313603,-6.199029631360304,9.72359087175751,3.0,3.0,1.0,2.0066666666666664,0.0,0.6666666666666666,2.97699074076923,53.746559999999995,0,-0.6455995826524573,-0.953274462923624,0.1768408738800779,0.7502720657012704,-0.50812036018658,0.5261004740287265,0.17684087381301963,0.5287510815983182,0.7829652363871585,-0.22369817664097746,526
668227,2023,Randy Arozarena,28.4,11.0,1.78,1.22,2.1100000000000003,3.89,0.56,0.87,1.13,1.36,1.57,1.78,1.97,2.16,2.34,2.52,2.69,2.87,3.04,3.2,3.37,3.54,3.7,3.89,22,10,Randy Arozarena,12.430134259,16.300222222,3.870087963,32,post_2023,28.0,0.6996991244999212,0.7675452391173305,-0.0678461146174093,76.878612716763,68.30443159922929,-8.574181117533712,70.0,65.51918106739305,4.480818932606951,-6.398643078746487,1.0,1.0,1.0,1.97,0.02,0.0,2.9769907407692306,52.31137999999999,0,-0.9405691525920457,-0.3783028346952953,0.1768408738800779,0.7502720657012704,-0.27405807243465086,0.5261004740287265,0.17684087381302038,0.03660792035363863,-0.5786728372420812,-0.22444655222351986,527
643396,2020,Isiah Kiner-Falefa,28.1,0.0,1.81,1.25,2.18,3.99,0.56,0.88,1.14,1.38,1.6,1.81,2.01,2.2,2.39,2.57,2.75,2.93,3.11,3.29,3.46,3.63,3.81,3.99,8,5,Isiah Kiner-Falefa,12.344880734,16.880568807,4.535688073,13,pre_2023,28.0,0.6604926448053938,0.7627460375129687,-0.10225339270757483,78.63247863247864,71.22507122507122,-7.407407407407419,75.0,64.99599471336998,10.004005286630019,-13.231179190754471,0.0,0.0,0.55,1.95,0.02,0.2,3.4889908253846156,50.4114,0,-1.352727687873796,-0.31673621676562597,1.018158933744208,0.6470662187856782,-0.9762449356904382,0.5261004740287265,1.0181589333581225,-0.6149216184510136,-1.1557294249407064,-0.22567846420778453,528
663538,2026,Nico Hoerner,28.4,0.0,1.81,1.2400000000000002,2.16,3.97,0.57,0.88,1.14,1.38,1.6,1.81,2.01,2.2,2.39,2.57,2.75,2.93,3.1,3.27,3.45,3.62,3.79,3.97,10,1,Nico Hoerner,11.008945263,14.221191579,3.212246316,11,post_2023,28.0,0.868054225406068,0.7675452391173305,0.1005089862887375,78.53185595567868,41.27423822714682,-37.25761772853186,65.0,65.51918106739305,-0.519181067393049,0.7413944623640412,1.0,1.0,1.0,2.04,0.003048780487804878,1.0,2.4709587046153842,53.30112,1,1.0761260249472047,-1.8918286944338252,-0.6546704943374902,-0.9701848181554295,-0.9762449356904382,0.5261004740287265,-0.6546704940892385,0.3760035170107204,0.024354447498087756,-0.2260517400602347,529
664056,2022,Harrison Bader,29.1,17.0,1.77,1.22,2.09,3.86,0.55,0.86,1.12,1.35,1.56,1.77,1.96,2.15,2.33,2.51,2.68,2.86,3.03,3.2,3.36,3.53,3.69,3.86,17,3,Harrison Bader,11.804284211,14.083652632,2.279368421,20,pre_2023,28.0,0.8355547042598834,0.7830022434703929,0.052552460789490496,91.68241965973534,80.15122873345936,-11.531190926275983,75.0,66.69561612328806,8.304383876711938,-13.90142176702846,0.0,0.0,0.55,1.95,0.02,0.2,1.7533603238461537,53.3403,1,0.5016635157311361,-0.5343340269728573,-1.833827482024186,-0.007366803143197744,-0.03999578468272174,0.5261004740287265,-1.8338274813287971,0.38943888334634896,-1.21233620866707,-0.22644020624251637,530
808982,2025,Jung Hoo Lee,28.2,0.0,1.79,1.24,2.19,3.98,0.55,0.86,1.12,1.36,1.58,1.79,1.99,2.18,2.36,2.55,2.73,2.9,3.08,3.25,3.43,3.6,3.79,3.98,10,3,Jung Hoo Lee,11.866565217,15.076554348,3.20998913,13,post_2023,28.0,0.7716037559165049,0.7642240894589118,0.007379666457593026,70.46783625730994,55.65302144249513,-14.81481481481481,60.0,65.17165682481078,-5.171656824810782,7.021703066120107,3.0,2.0,1.0,1.9866666666666666,0.0,0.6666666666666666,2.4692224076923077,52.10231999999999,0,-0.039453183405265706,-0.7075995159154584,-0.657523575816507,0.0680290701768198,-0.50812036018658,0.5261004740287265,-0.6575235755671727,-0.035081658159030846,0.5547714688159194,-0.22663016162690178,531
545361,2016,Mike Trout,28.9,15.0,1.71,1.18,2.11,3.82,0.53,0.81,1.06,1.29,1.5,1.71,1.9,2.09,2.27,2.44,2.62,2.79,2.96,3.13,3.3,3.46,3.64,3.82,30,7,Mike Trout,11.370782123,13.882497207,2.511715084,37,pre_2023,28.0,0.8068778001546926,0.7779775469014867,0.028900253253205888,90.89068825910931,94.33198380566802,3.441295546558706,80.0,66.36582512210265,13.634174877897351,-21.865213250381363,0.0,0.0,0.55,1.95,0.02,0.2,1.932088526153846,54.66435,1,0.21833801730638874,0.2557123600256792,-1.540141467262162,-0.5321539029342895,1.3643779418288529,0.5261004740287265,-1.5401414666781388,0.8434740236395643,-1.884935410953091,-0.22682549098651766,532
