season,rank,runner_id,player_name,sprint_speed,jump_time,primary_lead,lead_gain,avg_pre_release_velocity,avg_post_release_distance,avg_pop_faced,SB,CS,real_sb_pct,sb_residual,jump_time
2022,12,665862,Jazz Chisholm Jr.,29.3,1.73,12.165130769,5.637923077,4.336863905384615,55.5528,1.975,12,5,0.7222212548407767,-0.0662924128872322,1.73
2022,13,665926,Andrés Giménez,29.3,1.74,11.260161491,4.077695652,3.136688963076923,54.563925,1.95,20,3,0.8531738430891816,0.06466017536117274,1.74
2022,14,624503,Nick Gordon,27.8,1.74,,,,51.77055,1.95,6,4,0.6592578404331392,-0.09978413277506715,1.74
2022,15,670768,Luis González,28.2,1.74,,,,53.18872499999999,1.9749999999999999,10,2,0.8169922121468876,0.052768122687975705,1.74
2023,1,682998,Corbin Carroll,30.1,1.66,9.737318777,3.851152838,2.96242526,57.802535,1.93,54,5,0.904513556351517,0.08908691470593544,1.66
2023,2,608671,Travis Jankowski,29.0,1.68,,,,56.84435,1.99,19,1,0.9155547042598835,0.1351256500350324,1.68
2023,3,682829,Elly De La Cruz,30.5,1.6949999999999998,13.043354086,4.053797665,3.118305896153846,58.136812500000005,1.95,35,8,0.8101847418020226,-0.021618752934608465,1.6949999999999998
2023,4,668930,Brice Turang,29.4,1.7,11.467410188,3.324536193,2.557335533076923,58.4766,2.04,26,4,0.8539676458999168,0.06251574315983288,1.7
2023,5,680118,Dairon Blanco,30.3,1.7,,,,56.42617499999999,1.91,24,5,0.8202608119557967,-0.003110892390954745,1.7
2023,6,680776,Jarren Duran,29.5,1.71,11.817132841,3.677476015,2.828827703846154,57.086924999999994,1.9949999999999999,24,2,0.8996408905321641,0.10512907085782774,1.71
2023,7,641584,Jake Fraley,28.0,1.71,12.234175182,4.711321168,3.624093206153846,53.505199999999995,1.97,21,5,0.802866696983777,0.0414770294945741,1.71
2023,8,671739,Michael Harris II,28.8,1.71,11.572564706,3.727862745,2.8675867269230766,54.19584,1.94,20,4,0.8237540553964513,0.0481063338961516,1.71
2023,9,678225,Ji Hwan Bae,29.7,1.71,,,,57.473955,1.995,24,9,0.7339175685920286,-0.06707913071734495,1.71
2023,10,681546,James Outman,28.9,1.71,12.713019802,5.209613861,4.007395277692308,56.34632999999999,2.01,16,3,0.8287028169373786,0.05072527003589189,1.71
2023,11,668731,Akil Baddoo,29.0,1.71,,,,54.8535,1.95,14,3,0.8131303457498675,0.03270129152501644,1.71
2023,12,682928,CJ Abrams,28.6,1.71,11.387557632,3.204844237,2.4652647976923077,55.483999999999995,2.0,47,4,0.908729778687448,0.13737666222298728,1.71
2023,13,680757,Steven Kwan,28.1,1.72,10.742378205,4.1405,3.185,53.690670000000004,1.98,21,3,0.8582368140171409,0.09549077650417226,1.72
2023,14,670770,TJ Friedl,28.3,1.72,11.792067265,3.880224215,2.9847878576923077,52.8438825,1.935,27,6,0.8128649370130813,0.0470411136860488,1.72
2023,15,606132,Raimel Tapia,28.7,1.72,,,,54.00622499999999,1.95,10,2,0.8169922121468876,0.04355263412559651,1.72
2024,1,666152,David Hamilton,29.4,1.68,12.102747967,4.256341463,3.2741088176923077,57.773205000000004,1.995,33,4,0.878306371583264,0.08685446884318004,1.68
2024,2,669003,Garrett Mitchell,29.5,1.68,11.222261084,2.596517241,1.9973209546153845,58.69615,2.02,11,4,0.7444433803248545,-0.05006843934948191,1.68
2024,3,683083,Nasim Nuñez,29.5,1.68,11.528732719,4.505917051,3.466090039230769,56.662124999999996,1.95,8,2,0.7925911737664726,-0.0019206459078637828,1.68
2024,4,686217,Sal Frelick,29.3,1.68,12.259344203,2.834137681,2.1801059084615386,59.741234999999996,2.07,18,3,0.841879523326811,0.05336585559880214,1.68
2024,5,608671,Travis Jankowski,28.5,1.68,,,,54.741375,1.95,11,1,0.8758157415586523,0.10642740472884626,1.68
2024,6,682998,Corbin Carroll,29.6,1.68,9.737318777,3.851152838,2.96242526,56.212768000000004,1.9280000000000002,35,8,0.8101847418020226,0.01249132327125635,1.68
2024,7,641584,Jake Fraley,28.3,1.69,12.234175182,4.711321168,3.624093206153846,54.91332,1.9799999999999998,20,5,0.7962955868832362,0.030471763556203735,1.69
