season,rank,runner_id,player_name,sprint_speed,jump_time,primary_lead,lead_gain,avg_pre_release_velocity,avg_post_release_distance,avg_pop_faced,SB,CS,real_sb_pct,sb_residual,avg_post_release_distance
2022,9,641796,Tim Locastro,30.2,1.75,,,,55.945499999999996,1.95,8,2,0.7925911737664726,-0.026747158268605187,55.945499999999996
2022,10,665862,Jazz Chisholm Jr.,29.3,1.73,12.165130769,5.637923077,4.336863905384615,55.5528,1.975,12,5,0.7222212548407767,-0.0662924128872322,55.5528
2022,11,671739,Michael Harris II,29.4,1.71,11.572564706,3.727862745,2.8675867269230766,55.32491999999999,1.94,20,2,0.8847728743147069,0.09332097157462294,55.32491999999999
2022,12,642201,Eli White,30.0,1.76,12.15757971,3.825014493,2.9423188407692304,55.2825,1.95,12,1,0.882714867027616,0.0710782338493533,55.2825
2022,13,642350,Jose Siri,30.3,1.78,,,,55.244474999999994,1.95,14,2,0.8518508384046232,0.028479134057871724,55.244474999999994
2022,14,622761,Jorge Mateo,30.1,1.77,12.282346939,4.194346939,3.226420722307692,55.1733,1.95,35,9,0.793650359316267,-0.0217762823293145,55.1733
2022,15,682928,CJ Abrams,29.0,1.71,11.387557632,3.204844237,2.4652647976923077,54.8535,1.95,7,4,0.680554225406068,-0.09987482881878307,54.8535
2023,1,622761,Jorge Mateo,30.1,1.77,12.282346939,4.194346939,3.226420722307692,58.85152,2.08,32,5,0.8544968477737401,0.03907020612815859,58.85152
2023,2,668930,Brice Turang,29.4,1.7,11.467410188,3.324536193,2.557335533076923,58.4766,2.04,26,4,0.8539676458999168,0.06251574315983288,58.4766
2023,3,682829,Elly De La Cruz,30.5,1.6949999999999998,13.043354086,4.053797665,3.118305896153846,58.136812500000005,1.95,35,8,0.8101847418020226,-0.021618752934608465,58.136812500000005
2023,4,682998,Corbin Carroll,30.1,1.66,9.737318777,3.851152838,2.96242526,57.802535,1.93,54,5,0.904513556351517,0.08908691470593544,57.802535
2023,5,678225,Ji Hwan Bae,29.7,1.71,,,,57.473955,1.995,24,9,0.7339175685920286,-0.06707913071734495,57.473955
2023,6,680776,Jarren Duran,29.5,1.71,11.817132841,3.677476015,2.828827703846154,57.086924999999994,1.9949999999999999,24,2,0.8996408905321641,0.10512907085782774,57.086924999999994
2023,7,677951,Bobby Witt Jr.,30.5,1.75,13.020939024,4.500591463,3.461993433076923,56.88758333333333,1.9633333333333332,49,15,0.7665053276303926,-0.06529816710623848,56.88758333333333
2023,8,608671,Travis Jankowski,29.0,1.68,,,,56.84435,1.99,19,1,0.9155547042598835,0.1351256500350324,56.84435
2023,9,665161,Jeremy Peña,29.4,1.76,11.944108696,4.256152174,3.273963210769231,56.584709999999994,2.0366666666666666,13,9,0.6255136150554477,-0.16593828768463625,56.584709999999994
2023,10,664983,Jake McCarthy,30.0,1.72,12.197339806,4.292359223,3.3018147869230767,56.4525,1.95,26,4,0.8539676458999168,0.04233101272165407,56.4525
2023,11,680118,Dairon Blanco,30.3,1.7,,,,56.42617499999999,1.91,24,5,0.8202608119557967,-0.003110892390954745,56.42617499999999
2023,12,681546,James Outman,28.9,1.71,12.713019802,5.209613861,4.007395277692308,56.34632999999999,2.01,16,3,0.8287028169373786,0.05072527003589189,56.34632999999999
2023,13,677594,Julio Rodríguez,29.6,1.77,12.954716814,3.647668142,2.8058985707692305,55.92624,2.01,37,10,0.7863243770480209,-0.011369041482745312,55.92624
