season,rank,runner_id,player_name,sprint_speed,SB_used,CS_used,real_sb_pct,sb_residual,r_primary_lead,r_secondary_lead,r_sec_minus_prim_lead,accel_0_30
2024,12,677587,Brayan Rocchio,26.8,10,6,0.6555858553750579,-0.09373930961699573,12.381186851,17.161463668,4.780276817,1.81
2024,13,680700,Richie Palacios,27.9,19,1,0.9106921185150486,0.15537154391107244,12.564669118,17.286257353,4.721588235,1.76
2024,14,641584,Jake Fraley,28.3,20,5,0.7922434320958739,0.031118727825538817,12.234175182,16.94549635,4.711321168,1.69
2024,15,666139,Josh Lowe,28.4,25,1,0.9279775149314908,0.16509977985151836,12.320161616,16.964353535,4.644191919,1.73
2025,1,605141,Mookie Betts,26.9,8,2,0.7844868641917476,0.035220658748340905,12.429531646,18.071772152,5.642240506,1.82
2025,2,665862,Jazz Chisholm Jr.,27.6,31,8,0.7901659764290049,0.03793010582399836,12.165130769,17.803053846,5.637923077,1.77
2025,3,624428,Adam Frazier,26.6,8,6,0.6193317348882218,-0.13047374727278294,12.576537879,17.786772727,5.210234848,1.78
2025,4,650333,Luis Arraez,26.5,11,4,0.7383651481438107,-0.011861691637498284,11.507441088,16.604975831,5.097534743,1.79
2025,5,661388,William Contreras,26.2,6,4,0.6511535308584143,-0.10106217792712047,10.259566038,15.303238994,5.043672956,1.84
2025,6,608070,José Ramírez,28.4,44,7,0.8529875529085038,0.09010981782853134,12.295364583,17.327204861,5.031840278,1.78
2025,7,608070,José Ramírez,28.4,44,7,0.8529875529085038,0.09010981782853134,12.295364583,17.327204861,5.031840278,1.75
2025,8,547180,Bryce Harper,27.0,12,2,0.8298580506776956,0.08053000542571809,11.668186722,16.584941909,4.916755187,1.8
2025,9,681297,Colton Cowser,27.4,14,0,0.9351212085724324,0.18433781051397757,11.27098913,16.103173913,4.832184783,1.74
2025,10,677587,Brayan Rocchio,27.0,8,4,0.692194291933895,-0.05713375331808246,12.381186851,17.161463668,4.780276817,1.82
2025,11,677587,Brayan Rocchio,27.0,8,4,0.692194291933895,-0.05713375331808246,12.381186851,17.161463668,4.780276817,1.85
2025,12,666139,Josh Lowe,28.1,18,4,0.8061964060324525,0.0482153653097348,12.320161616,16.964353535,4.644191919,1.75
2025,13,592663,J.T. Realmuto,28.4,8,2,0.7844868641917476,0.02160912911177515,12.115241176,16.758,4.642758824,1.81
2025,14,656305,Matt Chapman,28.1,9,4,0.7092946090486786,-0.04868643167403908,11.095823529,15.680710084,4.584886555,1.81
2025,15,643396,Isiah Kiner-Falefa,27.4,15,4,0.781970956786509,0.03118755872805412,12.344880734,16.880568807,4.535688073,1.82
2026,1,665862,Jazz Chisholm Jr.,28.4,13,3,0.7984429982322008,0.0355652631522283,12.165130769,17.803053846,5.637923077,1.73
2026,2,608070,José Ramírez,27.3,20,2,0.8802704801065265,0.13003211928552016,12.295364583,17.327204861,5.031840278,1.76
2026,3,677587,Brayan Rocchio,27.3,9,4,0.7092946090486786,-0.040943751772327786,12.381186851,17.161463668,4.780276817,1.85
2026,4,677587,Brayan Rocchio,27.3,9,4,0.7092946090486786,-0.040943751772327786,12.381186851,17.161463668,4.780276817,1.78
2026,5,680700,Richie Palacios,27.0,7,4,0.6729564351797634,-0.07637161007221405,12.564669118,17.286257353,4.721588235,1.75
2026,6,665487,Fernando Tatis Jr.,28.8,14,6,0.7106921185150487,-0.06040573337566146,11.307440154,15.837555985,4.53011583,1.8
2026,7,681082,Bryson Stott,28.5,10,0,0.917820197525081,0.15306863227825263,11.961878049,16.473702439,4.51182439,1.79
2026,8,683083,Nasim Nuñez,29.6,22,2,0.8885276883750419,0.09519123371634541,11.528732719,16.03464977,4.505917051,1.67
2026,9,677951,Bobby Witt Jr.,30.5,16,3,0.8236376234531756,-0.00395841014675502,13.020939024,17.521530488,4.500591463,1.73
2026,10,672640,Otto Lopez,28.5,10,3,0.7648501646042342,9.859935740574866e-05,12.599485632,17.095057471,4.495571839,1.81
2026,11,669364,Xavier Edwards,28.1,8,2,0.7844868641917476,0.026505823469029965,12.329751656,16.729523179,4.399771523,1.76
2026,12,669364,Xavier Edwards,28.1,8,2,0.7844868641917476,0.026505823469029965,12.329751656,16.729523179,4.399771523,1.73
2026,13,805300,Jakob Marsee,27.9,14,7,0.6833578062644698,-0.07196276833950632,11.938128205,16.309153846,4.371025641,1.74
2026,14,664983,Jake McCarthy,29.8,9,2,0.7979564351797634,-0.0021476637431181445,12.197339806,16.489699029,4.292359223,1.74
2026,15,676609,José Caballero,28.2,13,6,0.6986376234531756,-0.0608548493647415,13.012705882,17.28796732,4.275261438,1.79
